,title,class,sp_count,up_count,title_cha,title_word,cha_word,up_cha,up_word,bad_word
20859,"HollywoodLife Debunks True Ben Affleck, Jennifer Garner Caribbean Vacation Story",1,0,11,71,10,7.1,15,110,0
20860,Danny Moder Told Richard Gere To Stay Away From Julia Roberts?,1,1,11,52,11,4.7,21,100,0
20861,"Jada Pinkett Smith Not Leaving Will Smith For August Alsina, Despite Claim",1,0,12,63,12,5.2,19,100,0
20862,Stay with Me (Sam Smith song),1,2,4,24,6,4.0,16,66,0
20863,"Trump's alleged 'knew what he signed up for' comment to widow is worth caution, but fits a clear pattern",1,3,1,86,19,4.5,1,5,0
20864,Kim Kardashian Refuses To Let Taylor Swift ‘Bully’ Kanye West With More Diss Tracks,1,2,14,70,14,5.0,20,100,0
20865,The pictures that have fans convinced Katie Holmes is pregnant,1,0,3,53,10,5.3,5,30,0
20866,Scott Disick’s Worst Fear Is That His Youngest Son Reign Isn’t His (EXCLUSIVE),1,4,21,66,13,5.1,31,161,0
20867,Mariah not dating both Nick Cannon and Bryan Tanaka,1,0,5,43,9,4.8,11,55,0
20868,Is There A Feud Brewing Between Zayn Malik & Harry Styles?,1,2,10,48,11,4.4,20,90,0
20869,Stats show women barely speak in the Oscars' Best Picture-winning films,1,2,4,61,11,5.5,6,36,0
20870,Serena Williams: Why She Refuses To Take Sides Between Kim Kardashian & Beyonce,1,2,12,67,13,5.2,17,92,0
20871,"Amazon.com: Lion: Dev Patel, Rooney Mara, Nicole Kidman, David Wenham: Amazon Digital Services LLC",1,3,16,85,14,6.1,18,114,0
20872,"Pippa Middleton Denies Meghan Markle Wedding Invite, Fears Prince Harry’s Girlfriend Will Steal Spotlight?",1,2,14,93,14,6.6,15,100,0
20873,The Weeknd Dresses Up As Justin Bieber For Halloween!,1,1,9,45,9,5.0,20,100,0
20874,Lindsey Vonn can’t score a date,1,1,2,26,6,4.3,7,33,0
20875,Beyonce and Jay Z Welcome Twins (Report) – Variety,1,2,7,42,9,4.7,16,77,0
20876,Kim Kardashian Gets Hysterical Over Lost Earring on Kardashians,1,0,8,55,9,6.1,14,88,0
20877,Blake Shelton Miranda Lambert Awkward RunIn,1,0,7,38,6,6.3,18,116,0
20878,"Kate Middleton Won't Be Dressing Her Twins Alike, Even If They're Identical! (EXCLUSIVE)",1,5,21,76,13,5.8,27,161,0
20879,Selena Gomez Trying To Ignore Justin Bieber’s Romance With Hailey Baldwin But It Still Hurts,1,1,15,78,15,5.2,19,100,0
20880,Amber Rose  I Did Laugh At Molestation Victim,1,0,8,37,8,4.6,21,100,0
20881,Brad Falchuk spotted out with mystery brunette amid Gwyneth Paltrow split reports,1,0,4,70,12,5.8,5,33,0
20882,Khloe Kardashian has fans convinced she's expecting a baby girl,1,1,2,54,10,5.4,3,20,0
20883,Kourtney Kardashian & Younes Bendjima: Why Sofia Richie Is ‘Hoping’ They Won’t Split,1,5,12,72,13,5.5,16,92,0
20884,Brad Pitt & Sienna Miller Caught Flirting,1,1,6,35,7,5.0,17,85,0
20885,Colin Farrell  Robin Wright Dating ,1,0,5,29,6,4.8,17,83,0
20886,Lena Dunham and Jack Antonoff have split up,1,0,4,36,8,4.5,11,50,0
20887,Travis Scott GOES OFF On Kylie Jenner Spending Splurge! Selena Gomez Shades Justin Bieber!,1,2,19,77,14,5.5,24,135,0
20888,Did Ellen & Portia have a food fight at a restaurant?,1,2,3,43,11,3.9,6,27,0
20889,"Venus Williams vs. Garbine Muguruza, Wimbledon 2017: Time, TV schedule and live stream for women's final",1,2,8,89,16,5.6,8,50,0
20890,"Gwen Stefani & Blake Shelton: Why Friends & Family Suspect A Secret, Summer Wedding",1,3,12,70,14,5.0,17,85,0
20891,"Ben Affleck Was on a 'Bender' Before Jennifer Garner Took Him to Rehab, Source Says",1,2,12,69,15,4.6,17,80,0
20892,French-Canadian mother finds a weird solution to save Ellen Degeneres and Portia de Rossi marriage,1,1,6,84,15,5.6,7,40,0
20893,"Adam Sandler Confirms Justin Bieber Didn’t Ask For Acting Advice, Says Singer Is ‘Funny As Hell’ [Opinion]",1,3,17,90,17,5.3,18,100,0
20894,How Caitlyn Jenner Is Secretly Fighting Trump’s White House on Transgender Rights,1,1,11,70,12,5.8,15,91,0
20895,Selena Gomez Reveals She Had a Kidney Transplant,1,0,7,41,8,5.1,17,87,0
20896,Meghan Markle’s father hits out at Royal Family urging them to ‘BREAK THE SILENCE’,1,3,19,69,14,4.9,27,135,0
20897,Will Smith Addresses Jada Pinkett Smith Divorce Rumors: Watch,1,1,9,53,9,5.9,16,100,0
20898,Nicole Kidman: a stay at home Sunday girl,1,1,3,34,8,4.2,8,37,0
20899,Christina Aguilera,1,0,2,17,2,8.5,11,100,0
20900,Kendall Jenner ‘Jealous’ That Blake Griffin Has Moved On As She Keeps It Casual With Ben & Anwar,1,3,17,79,18,4.4,21,94,0
20901,Floating voter: It's a dog-eat-candidate world on the campaign trail for Ring,1,4,3,66,12,5.5,4,25,0
20902,Beyonce Spurs More Pregnancy Rumors In New Flowy Dress Exposing Major Cleavage — Pics,1,0,13,72,14,5.1,18,92,0
20903,The A-List of Z-List Celebrities,1,2,6,28,5,5.6,21,120,0
20904,Khloe Kardashian NOT Getting Lip Injections During Pregnancy  Despite Report,1,0,12,66,10,6.6,18,120,0
20905,Wham! Producers Want Hollywood’s Hottest To Play George Michael In Biopic,1,2,11,63,11,5.7,17,100,0
20906,Did Katy Perry & Orlando Bloom Elope In Prague? Friends Reportedly Buzzing That They’re Married,1,3,14,81,15,5.4,17,93,0
20907,Eva Longoria pranked Victoria Beckham by forcing her to swap heels for Ugg boots,1,0,5,67,14,4.8,7,35,0
20908,Justin Bieber & Selena Gomez Are ‘Committed’ To Each Other: Ready To Move-In?,1,6,13,65,13,5.0,20,100,0
20909,Kim Kardashian and Kanye West look happier than ever,1,0,4,44,9,4.9,9,44,0
20910,US report: Meghan Markle and Matt Lauer ‘had a secret hook up’,1,3,6,51,12,4.2,11,50,0
20911,Paris Jackson ’ s Family Trying To Send Her Back To Rehab  Report,1,1,11,52,13,4.0,21,84,0
20912,Robert Pattinson Talking About Playing Edward Cullen Video,1,0,8,51,8,6.4,15,100,0
20913,J-Hud Vs. Kelly! ‘Idol’ Alums Already At War During Taping Of ‘The Voice’,1,6,14,61,13,4.7,22,107,0
20914,17 expressions to sum up Kanye’s claims that Beyoncé is inspired by Kim Kardashian,1,1,4,69,14,4.9,5,28,0
20915,Categories video Family Of Robert Downey Jr,1,0,6,37,7,5.3,16,85,0
20916,"WATCH: 'I'm always the last to hear about it, says Trevor Noah on fake death hoax",1,3,8,66,16,4.1,12,50,0
20917,How the celebrities celebrated New Year's Eve,1,1,4,39,7,5.6,10,57,0
20918,Is Khloe Kardashian Feuding With Kris Jenner? She Worries Kylie Is Her Mom’s Favorite,1,2,14,72,14,5.1,19,100,0
20919,"Ben Affleck spotted out with mystery blonde woman, what is going on? (updates)",1,3,2,66,13,5.1,3,15,0
20920,Ben Affleck lands in NYC after denying he's engaged,1,1,5,43,9,4.8,11,55,0
20921,John Mayer Using Breakup Song To Win Katy Perry Back?: He’s Been Calling Her,1,3,14,63,14,4.5,22,100,0
20922,Latest News on Fired NBC Today Show Anchor,1,0,9,35,8,4.4,25,112,0
20923,Kristen Stewart reflects on hate from Twilight fans,1,0,3,44,8,5.5,6,37,0
20924,Kourtney Kardashian Pregnant With Baby 4,1,0,5,35,6,5.8,14,83,0
20925,Chris Pratt and Anna Faris are 'still living together',1,2,4,46,9,5.1,8,44,0
20926,Nicole Kidman Leaving Keith Urban-Met With Lawyer Katie Holmes Used In Tom Cruise Divorce?,1,2,15,77,14,5.5,19,107,0
20927,"Meryl Streep And Nicole Kidman Feud On ‘Big Little Lies’ Set, Reports ‘Closer Weekly’",1,4,14,72,14,5.1,19,100,0
20928,Major Ultimatum! Jay-Z REFUSES To Allow Solange Knowles Inside Beyonce's Delivery Room,1,3,19,75,12,6.2,25,158,0
20929,Angelina Jolie ’ s Dad Begging She Get Help For Eating Disorder  Report,1,1,11,58,13,4.5,18,84,0
20930,Justin Bieber Would Gladly Give A Kidney To Selena: He Think’s The Weeknd’s Song Is Petty,1,3,16,74,16,4.6,21,100,0
20931,"Kanye West, Indefinitely Canceled – Arjun Ogale – Medium",1,0,7,48,9,5.3,14,77,0
20932,Angelina Jolie Ready To Adopt More Kids Once Divorce From Brad Pitt Is Behind Her,1,0,15,67,15,4.5,22,100,0
20933,"Kanye West Reportedly Lazy, Hires Personal Trainer But Doesn’t Work Out Amid Meltdown Recovery",1,1,14,81,14,5.8,17,100,0
20934,Caitlyn Jenner Is Not Joining ‘Dancing With the Stars’,1,2,8,46,9,5.1,17,88,0
20935,Ocean’s Eight makers hire therapist to prevent fights among actors on sets,1,1,2,63,12,5.2,3,16,0
20936,Anne Heche Wants Ellen DeGeneres Back?,1,1,7,33,6,5.5,21,116,0
20937,Gigi Hadid 'not asking for special treatment' despite burden of awesomely sexy body,1,2,2,71,13,5.5,2,15,0
20938,Has ISIS hacked Meghan Markle's intimate photos to arm-twist royals and England?,1,3,8,69,12,5.8,11,66,0
20939,Connecting People Through News,1,0,4,27,4,6.8,14,100,0
20940,Grammys 2018: Complete list of winners and nominees,1,1,2,44,8,5.5,4,25,0
20941,"Sandra Bullock Is ""Hesitant"" to Marry Boyfriend Bryan Randall (REPORT)",1,4,14,61,10,6.1,22,140,0
20942,"Drake Gets Former Porn Star Pregnant and She Has Text Messages ... She Claims, But He Calls BS",1,0,17,77,18,4.3,22,94,0
20943,"Cindy Crawford and Rande Gerber May Be Headed for Divorce: ""There Is Constant Drama""",1,3,12,71,14,5.1,16,85,0
20944,Taylor Swift Wants to 'Set Down Roots' With Joe Alwyn in England,1,2,10,53,12,4.4,18,83,0
20945,"Rihanna Is Reportedly ""Hurt"" Over Drake's Obsession With Nicki Minaj!",1,4,10,61,10,6.1,16,100,0
20946,Is Britney Spears Planning A Secret Wedding In Las Vegas?,1,1,10,48,10,4.8,20,100,0
20947,Brad Pitt and Jennifer Aniston film plans: Are they really 'REUNITING on screen'?,1,4,14,69,13,5.3,20,107,0
20948,Rihanna Tempting Hassan Jameel Hassan Jameel Endless Legs,1,0,8,50,8,6.2,16,100,0
20949,'Destroyed by fame': Kylie Jenner mocks magazine cover,1,3,3,47,8,5.9,6,37,0
20950,Katherine Heigl and Josh Kelley have welcomed a third child,1,0,4,50,10,5.0,8,40,0
20951,"Dakota Johnson’s Dad Not “Suspicious” Of Chris Martin, Despite Report",1,3,10,60,10,6.0,16,100,0
20952,Rihanna Rumored To Have Broken Up With Her Billionaire Boyfriend Because She 'Gets Tired of Men',1,2,15,81,16,5.1,18,93,0
20953,Jack Nicholson,1,0,2,13,2,6.5,15,100,0
20954,Why Meghan Markle ‘TAMED’ Prince Harry more than Cressida and Chelsy ever could,1,2,12,67,13,5.2,17,92,0
20955,Robert Pattinson Recalls Living With Screech (a.k.a Dustin Diamond),1,2,8,59,9,6.6,13,88,0
20956,"Amber Rose Shuts Down French Montana Dating Rumors, Calls Rapper Her 'Bruvaaa'",1,2,12,67,12,5.6,17,100,0
20957,Puppy Bowl 2018 Live Stream – Watch Online ,1,0,6,35,9,3.9,17,66,0
20958,Jennifer Lawrence ’ s Friends Do Hate Darren Aronofsky  Report,1,1,8,52,10,5.2,15,80,0
20959,Dakota Johnson Caught Watching Angelina Jolie While Jennifer Aniston Presented at Golden Globes 2018,1,0,12,87,14,6.2,13,85,0
20960,Robert Pattinson Cools Off With FKA Twigs: Are Things Heating Up With Katy Perry?,1,2,16,68,14,4.9,23,114,0
20961,‘I miss the old Kanye’: what has happened to rap’s most complex star?,1,5,2,57,13,4.4,3,15,0
20962,The 15 Saddest Taylor Swift Breakup Songs,1,0,6,35,7,5.0,17,85,0
20963,Katy Perry And Madonna's RAUNCHY Photoshoot,1,1,12,38,6,6.3,31,200,0
20964,Gwen Stefani Forced to Skip Vegas Performance After Rupturing Her Eardrum,1,0,10,63,11,5.7,15,90,0
20965,Miley Cyrus: Why She’s Struggling To Buy The Perfect Holiday Gift For Liam Hemsworth,1,2,14,71,14,5.1,19,100,0
20966,"Taylor Swift fans think that she's pregnant, but are they body shaming her?",1,2,2,63,13,4.8,3,15,0
20967,Ellen DeGeneres and Portia de Rossi Are “At Their Breaking Point” (EXCLUSIVE),1,4,19,66,12,5.5,28,158,0
20968,Alexandra Daddario Slams Rumors She’s Still Dating Zac Efron — What Happened?,1,2,11,66,12,5.5,16,91,0
20969,Jennifer Aniston and Justin Theroux's split gets nasty,1,1,4,47,8,5.9,8,50,0
20970,"Jennifer Lopez & Alex Rodriguez Might Be Engaged, & There’s An Instagram Post To Prove It — PHOTO",1,3,19,80,18,4.4,23,105,0
20971,Luke Bryan Jokes Gwen Stefani Is Too Hot for Blake Shelton: Watch,1,1,11,54,12,4.5,20,91,0
20972,"David Beckham And Victoria Beckham Reportedly Bought Harper £7,000 Pony For 7th Birthday",1,0,11,76,13,5.8,14,84,0
20973,Funniest Fake Bug Pranks: People Scared Of Spiders & Other Bugs,1,2,10,53,11,4.8,18,90,0
20974,Brad Grey: Hollywood Reacts To Death Of Former Paramount Chief,1,1,10,53,10,5.3,18,100,0
20975,10 rules Prince William and Kate Middleton must always follow that other royals don't,1,1,4,72,14,5.1,5,28,0
20976,Are Kim Kardashian and Kanye West actually heading for divorce? An investigation.,1,1,6,70,12,5.8,8,50,0
20977,Taylor Swift Is Preparing to ‘Come Out of Hiding’,1,2,7,41,9,4.6,17,77,0
20978,Brangelina: The Untold Story of Brad Pitt and Angelina Jolie: Ian Halperin: 9780981239668: Amazon.com: Books,1,5,12,94,15,6.3,12,80,0
20979,"Tom Cruise Reportedly Wishes To Be In Suri’s Life Again, As He Plans To Marry Vanessa Kirby In 2018",1,1,18,81,19,4.3,22,94,0
20980,Selena Gomez & The Weeknd Reportedly Split Following Hangouts With Justin Bieber,1,1,11,69,12,5.8,15,91,0
20981,Kim Kardashian Urging Kanye West Not To Drop Blac Chyna Diss Track After She Sues Rob & Family,1,1,17,77,18,4.3,22,94,0
20982,Robert Pattinson Hangs Out with Co-Star Mia Goth in Germany,1,1,9,50,10,5.0,18,90,0
20983,Connecting People Through News,1,0,4,27,4,6.8,14,100,0
20984,Ariel Winter Begging Boyfriend Levi Meaden To Propose  Report,1,0,9,52,9,5.8,17,100,0
20985,Kim Kardashian 'resents Kanye West's 'other woman'',1,5,4,45,7,6.4,8,57,0
20986,Female First Forum,1,0,3,16,3,5.3,18,100,0
20987,Jennifer Aniston: Why I will never be a mum,1,1,4,35,9,3.9,11,44,0
20988,Robert Pattinson Responds To Those 'Twilight' Revival Rumors,1,2,8,53,8,6.6,15,100,0
20989,"Mariah Carey 'gives Bryan Tanaka $25,000 a month'",1,2,4,42,8,5.2,9,50,0
20990,Brad Pitt vows a year of celibacy prompting heartbreak for women across the world,1,0,2,68,14,4.9,2,14,0
20991,Brad Pitt: I'm so happy to have Angelina,1,2,4,33,8,4.1,12,50,0
20992,Hoda Kotb Named to Replace Matt Lauer as Co-Anchor of NBC’s ‘Today’,1,4,12,56,12,4.7,21,100,0
20993,"American Media, Inc.",1,0,3,18,3,6.0,16,100,0
20994,Brad Pitt freak outs over Angelina Jolie and Jennifer Aniston's public showdown,1,1,6,68,12,5.7,8,50,0
20995,Categories video is Darren Aronofsky dating jennifer lawrence,1,0,3,54,8,6.8,5,37,0
20996,Chris Pratt Swearing Off Dating After Anna Faris: Wants To Drown Himself In Work & Fatherhood,1,2,15,78,16,4.9,19,93,0
20997,Did Katie Holmes Call Tom Cruise & Demand He See Suri For The First Time In 4 Years?,1,2,16,67,18,3.7,23,88,0
20998,All the Times Kate Middleton and Prince Harry Have Teased Prince William About His (Lack of) Hair,1,2,14,81,17,4.8,17,82,0
20999,"Gwyneth Paltrow, Angelina Jolie and Others Say Weinstein Harassed Them",1,0,9,61,10,6.1,14,90,0
21000,"Kate Middleton Jokes (We Think?) About Third Baby, and the World Freaks Out",1,3,11,63,13,4.8,17,84,0
21001,Kate Walsh 'splits from boyfriend Trevor Davis',1,2,4,41,7,5.9,9,57,0
21002,Kim Kardashian ‘Heartbroken’ Over Ryan Seacrest Scandal: She ‘Can’t Believe Any Of It’,1,6,13,74,13,5.7,17,100,0
21003,Connecting People Through News,1,0,4,27,4,6.8,14,100,0
21004,Courteney Cox,1,0,2,12,2,6.0,16,100,0
21005,Jennifer Aniston,1,0,2,15,2,7.5,13,100,0
21006,Iggy Azalea Blasts Nick Young After Accidental Dinner Reunion,1,0,9,53,9,5.9,16,100,0
21007,"Tom Cruise Upset About Katie Holmes, Jamie Foxx “Romance Going Public”?",1,3,11,61,11,5.5,18,100,0
21008,"What is Kate Middleton’s royal title, will it change when Prince William is King and will she ever be Queen?",1,2,7,89,20,4.4,7,35,0
21009,The truth about Kate Middleton and Meghan Markle's relationship,1,1,5,55,9,6.1,9,55,0
21010,Kendall Jenner: Pregnant with Blake Griffin's Baby?,1,3,6,45,7,6.4,13,85,0
21011,Ryan Seacrest Forced to Talk About Julianne Hough Wedding on Live!,1,1,9,56,11,5.1,16,81,0
21012,"Michael Strahan, Sara Haines Will Host ABC’s New ‘GMA’ Hour",1,3,14,50,10,5.0,28,140,0
21013,"Michelle Obama is Naked, Topless on the Cover of a Spanish Lifestyle Magazine",1,0,8,65,13,5.0,12,61,0
21014,Jennifer Lopez Talks Marriage and Alex Rodriguez,1,0,6,42,7,6.0,14,85,0
21015,Former Pres Of Iran Defends Serena Williams' Catsuit! ▼,1,2,8,47,9,5.2,17,88,0
21016,Selena Gomez is seen with same mystery man from May,1,0,3,42,10,4.2,7,30,0
21017,Prince Charles 'deeply touched' to be confirmed as Queen's Head of the Commonwealth successor,1,3,5,80,14,5.7,6,35,0
21018,This Is Real Life! Beyoncé and Jay-Z Reveal How They Did The Work and Saved Their Marriage On New Album,1,2,19,84,20,4.2,22,95,0
21019,"Rosie Huntington-Whiteley Is Pregnant in ""Mad Max""",1,3,7,44,7,6.3,15,100,0
21020,Brad Pitt and an unexpected approach to… Jennifer Aniston! – Daily News Online,1,1,7,66,13,5.1,10,53,0
21021,Angelina Jolie’s Uncle Tells All On Family Secrets After Bitter Brad Pitt Divorce,1,1,13,69,13,5.3,18,100,0
21022,Jennifer’s Horror: Construction Worker Killed Just Feet From Aniston’s Mansion,1,3,10,69,10,6.9,14,100,0
21023,Tom Cruise Shunning Spotlight  Living As Hermit With No Personal Life ,1,0,11,58,12,4.8,18,91,0
21024,Who Got Paid What for the 'American Pie' Reunion,1,2,7,40,9,4.4,17,77,0
21025,Ed Sheeran Reveals 'Love Yourself' Was Originally Written For His New Album 'Divide',1,4,13,72,13,5.5,18,100,0
21026,Will Bindi Irwin Get Married to Boyfriend Chandler Powell?,1,1,8,50,9,5.6,16,88,0
21027,Meghan Markle's nephew reveals heartache at the family rift that tore them apart,1,1,2,68,13,5.2,2,15,0
21028,Hacked By Rauxey,1,0,3,14,3,4.7,21,100,0
21029,Here’s Why Kendall Jenner Is Not Planning On Becoming A Mom Like Her Sisters Anytime Soon,1,1,16,74,16,4.6,21,100,0
21030,Jennifer Aniston and Justin Theroux Split 'Lovingly' After Two Years of Marriage,1,2,10,69,12,5.8,14,83,0
21031,Page 2111 – Us Weekly,1,0,3,17,5,3.4,17,60,0
21032,Kris Jenner,1,0,2,10,2,5.0,20,100,0
21033,Kim Kardashian will not be attending Paris Fashion Week this year,1,0,5,55,11,5.0,9,45,0
21034,How Kate Middleton’s First Appearance With Royal Baby No. 3 Compares to George and Charlotte’s Debuts,1,2,13,86,16,5.4,15,81,0
21035,O.J. Simpson Reportedly Keeps Up with the Kardashians in Prison,1,0,8,54,10,5.4,14,80,0
21036,"Nick Viall, Vanessa Grimaldi Not Doing Spinoff Show, Despite Report",1,0,10,58,10,5.8,17,100,0
21037,Mehgan James: BUSTED Lying About Rob Kardashian Relationship!,1,2,13,54,8,6.8,24,162,0
21038,Blake Shelton’s CMT Awards Performance: Why Miranda Lambert Was ‘Touched’,1,4,12,64,10,6.4,18,120,0
21039,"Climate March draws marchers, Al Gore, and support from celebs",1,0,4,53,10,5.3,7,40,0
21040,Jennifer Aniston & Justin Theroux: Headed For Divorce Because of Brad Pitt?!,1,4,10,65,12,5.4,15,83,0
21041,"Louis Tomlinson Talks To Andy Cohen About Zayn Malik, Donald Trump – Listen To Interview!",1,1,14,75,15,5.0,18,93,0
21042,Jennifer Lopez: It’s ‘Hilarious’ That Drake Is Name-Checking Her In New Song — It’s ‘Cute In A Way’,1,8,18,82,18,4.6,21,100,0
21043,Alicia Keys Says She Loves Gwen Stefani More Than Blake Shelton Does: Watch,1,1,13,63,13,4.8,20,100,0
21044,"Justin Timberlake, Jessica Biel Not Getting “$300 Million Divorce,” Despite Tabloid Cover Story",1,2,12,83,13,6.4,14,92,0
21045,Connecting People Through News,1,0,4,27,4,6.8,14,100,0
21046,"Ellen Degeneres:Ellen degeneres not warning justin bieber to get help, despite report",1,1,3,74,12,6.2,4,25,0
21047,Brad Pitt and Jennifer Aniston 'busted' over Aspen reunion,1,2,5,50,9,5.6,10,55,0
21048,Kourtney Kardashian Warns Scott Disick Not to 'Disrespect' Ex Younes Bendjima,1,2,10,67,11,6.1,14,90,0
21049,Jennifer Aniston Justin Theroux Explosive Showdown Brad Pitt,1,0,8,53,8,6.6,15,100,0
21050,Fans Are at a Loss for Words Over Priscilla Presley's Youthful Appearance,1,1,9,62,12,5.2,14,75,0
21051,TBT: See Photos of Paris Hilton and Kim Kardashian When They Were Friends,1,1,13,61,13,4.7,21,100,0
21052,Selena Gomez & Justin Bieber (@jelenanetwork) • Instagram photos and videos,1,4,5,65,11,5.9,7,45,0
21053,Chelsea Handler Parties With Jennifer Garner After Getting Dumped By Jennifer Aniston – Ben Affleck Worried?,1,1,15,93,16,5.8,16,93,0
21054,This picture of Justin Theroux cuddling up to ‘close friend’ Naomi Watts ‘upset’ wife Jennifer Aniston,1,4,7,87,16,5.4,8,43,0
21055,Meghan Markle is a Total Bridezilla: Report,1,1,5,37,7,5.3,13,71,0
